product_name,product_url,product_price
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 4GB RAM 1TB HDD LAPTOP (TRANSPARENT SILVER),https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i31tb-hdd-laptop-silver,"52,000৳"
ASUS VIVOBOOK 15 X515EA 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 4GB RAM 1TB HDD LAPTOP (SLATE GREY),https://www.techlandbd.com/asus-vivobook-15-x515ea-core-i31tb-hdd-laptop-grey,"52,000৳"
ASUS EXPERTBOOK P1 P1440FA 14 INCH HD DISPLAY CORE I3 10TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/asus-expertbook-p1-p1440fa-laptop,"57,500৳"
LENOVO V15 IGL 15.6 INCH HD DISPLAY INTEL CELERON N4020 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/lenovo-v15-laptop-bd,"38,000৳"
G.SKILL RIPJAWS SO-DIMM 8GB 3200MHZ DDR4 LAPTOP RAM,https://www.techlandbd.com/g-skill-ripjaws-so-dimm-8gb-laptop-ram,"4,800৳"
FIESTA EXCLUSIVE LB-603 MULTIPURPOSE OFFICE CUM LAPTOP BACKPACK,https://www.techlandbd.com/exclusive-lb-603-multipurpose-laptop-bag,"2,500৳"
FIESTA EXCLUSIVE LB-602 MULTIPURPOSE OFFICE CUM LAPTOP BACKPACK,https://www.techlandbd.com/exclusive-lb-602-multipurpose-laptop-bag,"2,200৳"
FIESTA EXCLUSIVE LB-601 MULTIPURPOSE OFFICE CUM LAPTOP BACKPACK,https://www.techlandbd.com/exclusive-lb-601-multipurpose-laptop-bag,"2,200৳"
FIESTA EXCLUSIVE CB - 701 MULTIPURPOSE OFFICE CANVAS BACKPACK,https://www.techlandbd.com/exclusive-cb-701-multipurpose-backpack,"2,200৳"
FIESTA EXCLUSIVE BLB 607 MULTIPURPOSE OFFICE CUM LAPTOP BACKPACK,https://www.techlandbd.com/exclusive-blb-607-multipurpose-laptop-bag,"5,500৳"
FIESTA EXCLUSIVE BLB 606 MULTIPURPOSE OFFICE CUM LAPTOP BACKPACK,https://www.techlandbd.com/exclusive-blb-606-multipurpose-laptop-bag,"5,200৳"
FIESTA EXCLUSIVE BLB - 605 MULTIPURPOSE OFFICE CUM LAPTOP BAG,https://www.techlandbd.com/exclusive-blb-605-multipurpose-laptop-bag,"5,500৳"
LENOVO IDEA PAD 5 PRO 14 INCH IPS DISPLAY RYZEN 5 5600U 16GB RAM 512GB SSD LAPTOP WITH AMD RADEON GRAPHICS,https://www.techlandbd.com/lenovo-idea-pad-5-pro-ryzen-5-laptop,"95,000৳"
HP 15S-DU3787TX 15.6 INCH FULL HD DISPLAY INTEL I5 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH 2GB MX450 GRAPHICS,https://www.techlandbd.com/hp-15s-du3787tx-laptop,"82,000৳"
DELL INSPIRON 15 3511 15.6 FULL HD DISPLAY CORE I5 11TH GEN 4GB RAM 1TB HDD LAPTOP WITH MX350 2GB GRAPHICS,https://www.techlandbd.com/dell-inspiron-15-3511-core-i5-4gb-laptop,"76,000৳"
ASUS VIVOBOOK 15 X515JA 15.6 INCH FHD DISPLAY CORE I5 10TH GEN 8GB RAM 512GB SSD LAPTOP (PEACOCK BLUE),https://www.techlandbd.com/asus-vivobook-15-x515ja-core-i5-ssd-laptop-blue,"64,000৳"
WALTON TAMARIND EX10 PRO 14-INCH HD DISPLAY CORE I3 10 GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/walton-tamarind-ex310-pro-i3-laptop,"44,500৳"
"ORICO NB15 15"" LAPTOPS COOLING PAD",https://www.techlandbd.com/orico-nb15-laptop-cooling-pad-for-15-laptops,"1,500৳"
ORICO MA13 FOLDABLE LAPTOP STAND,https://www.techlandbd.com/index.php?route=product/product&product_id=26987,"1,450৳"
ORICO CCT8 METAL LAPTOP COOLING STAND,https://www.techlandbd.com/orico-cct8-sv-metal-laptop-cooling-stand,"1,750৳"
MSI SUMMIT E14 A11SCST 14-INCH FULL HD DISPLAY CORE I7 11 GEN 16GB RAM 1TB SSD GTX1650 TI MAX-Q 4GB GRAPHICS LAPTOP,https://www.techlandbd.com/msi-summit-e14-a11scst-i7-laptop,"156,500৳"
MSI SUMMIT E14 A11SCS 14-INCH 4K ULTRA HD DISPLAY CORE I7 11 GEN 16GB RAM 1TB SSD GTX1650 TI MAX-Q 4GB GRAPHICS LAPTOP,https://www.techlandbd.com/msi-summit-e14-a11scs-i7-laptop,"148,000৳"
MSI CREATOR Z16 A11UET 16 INCH QHD+ 120HZ TOUCH DISPLAY CORE I7 11TH GEN 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,https://www.techlandbd.com/msi-creator-z16-a11uet-gaming-laptop,"224,900৳"
HP ZBOOK FURY G7 15.6 INCH 4K DISPLAY XEON W-10885M 16GB RAM 1TB SSD CREATOR LAPTOP WITH RTX 3000 6GB GRAPHICS,https://www.techlandbd.com/hp-zbook-fury-g7-creator-laptop,"353,000৳"
HP 240 G8 14'' INCH DISPLAY CORE I3 10TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/hp-240-g8-core-i3-10th-laptop,"58,000৳"
ASUS TUF GAMING F15 FX506LHB 15.6 INCH FULL HD 144HZ DISPLAY CORE I5 10TH GEN 8GB RAM 512GB SSD GAMING LAPTOP WITH GTX 1650 4GB GRAPHICS,https://www.techlandbd.com/asus-tuf-gaming-f15-fx506lhb-gaming-laptop,"96,500৳"
APPLE MACBOOK AIR M2 13.6 INCH LIQUID RETINA DISPLAY M2 CHIP 8GB RAM 512GB SSD LAPTOP (SPACE GRAY),https://www.techlandbd.com/apple-macbook-air-m2-8gb-ram-512gb-laptop-space-gray,"183,000৳"
APPLE MACBOOK AIR M2 (MLXW3) 13.3 INCH LIQUID RETINA DISPLAY M2 CHIP 8GB RAM 256GB SSD LAPTOP (MIDNIGHT),https://www.techlandbd.com/apple-macbook-air-m2-8gb-ram-laptop-midnight,"159,000৳"
MSI MODERN 14 B11SBU 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX450 2GB GRAPHICS,https://www.techlandbd.com/msi-modern-14-b11sbu-core-i5-laptop,"87,000৳"
MSI MODERN 14 B11SBU 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB SSD LAPTOP WITH MX450 2GB GRAPHICS,https://www.techlandbd.com/msi-modern-14-b11sbu-core-i5-1tb-laptop,"87,000৳"
MSI MODERN 14 B11SB 14-INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH NVIDIA MX450 2GB GRAPHICS,https://www.techlandbd.com/msi-modern-14-b11sb-i5-laptop,"87,000৳"
XP-PEN INNOVATOR DISPLAY 16 GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-innovator-display-16-tablet,"62,500৳"
XP-PEN INNOVATOR 16 15.6 INCH FULL HD DIGITAL DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-innovator-16-tablet,"74,000৳"
XP-PEN DECO LW PEN GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-lw-pen-graphics-tablet,"13,500৳"
XP-PEN DECO L PEN GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-l-pen-graphics-tablet,"12,500৳"
XP-PEN DECO FUN L CT1060 GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-fun-l-ct1060-graphics-tablet,"7,000৳"
XP-PEN DECO 02 DIGITAL ART DRAWING GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-deco-02-pen-graphics-tablet,"10,800৳"
"XP-PEN ARTIST PRO 13.3"" IPS DRAWING DISPLAY DIGITAL GRAPHICS TABLET",https://www.techlandbd.com/xp-pen-artist-pro-13-digital-graphics-tablet,"42,500৳"
XP-PEN ARTIST DISPLAY 12 PRO GRAPHICS TABLET,https://www.techlandbd.com/Xp-pen-artist-display-12-pro-tablet,"34,000৳"
XP-PEN ARTIST 15.6 PRO IPS DRAWING MONITOR PEN DISPLAY DIGITAL GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-artist-15-6-pro-graphics-tablet,"52,000৳"
XP-PEN ARTIST 12 PRO GRAPHICS TABLET,https://www.techlandbd.com/xp-pen-artist-12-pro-graphics-tablet,"32,500৳"
XP PEN X3 ELITE STYLUS PEN BATTERY,https://www.techlandbd.com/xp-pen-x3-elite-stylus-pen-battery,"3,000৳"
XP PEN P01 BATTERY FREE STYLUS DRAWING PEN,https://www.techlandbd.com/xp-pen-p01-drawing-pen,"2,000৳"
XIAOMI REDMI PAD 10.61 INCH 2K SCREEN HELIO G99 6GB RAM 128GB STORAGE ANDROID TABLET (GLOBAL VERSION),https://www.techlandbd.com/xiaomi-redmi-pad-android-tablet,"38,000৳"
WIWU WARRIORS BACKPACK,https://www.techlandbd.com/wiwu-warriors-backpack-black,"11,000৳"
"WIWU 16"" BLADE SLEEVE LAPTOP BAG (BLACK)",https://www.techlandbd.com/wiwu-16-blade-sleeve-laptop-bag-black,"2,300৳"
WIWU 15.6'' PILOT LAPTOP HANDBAG,https://www.techlandbd.com/wiwu-15-6-pilot-laptop-handbag,"2,800৳"
WIWU 15.4 VOGUE LAPTOP SLIM BAG WITH STRAP,https://www.techlandbd.com/wiwu-15-4-vogue-laptop-slim-bag-with-strap,"2,300৳"
WIWU 14'' PILOT LAPTOP HANDBAG,https://www.techlandbd.com/wiwu-14-pilot-laptop-handbag,"2,700৳"
WIWU 13.3 VOGUE LAPTOP SLIM BAG WITH STRAP,https://www.techlandbd.com/wiwu-133-vogue-laptop-slim-bag-with-strap,"2,300৳"
WIWU 13.3 BLADE SLEEVE LAPTOP BAG (BLACK),https://www.techlandbd.com/wiwu-133-blade-sleeve-laptop-bag-black,"2,100৳"
WIWU 12.9'' PIONEER TABLET BAG,https://www.techlandbd.com/wiwu-12-pioneer-tablet-bag-black,"2,650৳"
WIWU 12'' PIONEER TABLET BAG,https://www.techlandbd.com/wiwu-12-pioneer-tablet-bag-grey,"2,650৳"
WIWU 11'' PIONEER TABLET BAG,https://www.techlandbd.com/wiwu-11-pioneer-tablet-bag,"2,600৳"
WIWU 11'' PIONEER TABLET BAG,https://www.techlandbd.com/wiwu-11-pioneer-tablet-bag-grey,"2,600৳"
WALTON TAMARIND EX710G 14-INCH FULL HD DISPLAY CORE I7 10TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/walton-tamarind-ex710g-laptop,"70,990৳"
WALTON TAMARIND EX5800A 14 INCH FULL HD BACKLIT DISPLAY CORE I5 8TH GEN 8GB RAM 1TB HDD 128GB SSD LAPTOP,https://www.techlandbd.com/walton-tamarind-ex5800a-laptop,"57,550৳"
WALTON TAMARIND EX5800 14 INCH FULL HD BACKLIT DISPLAY CORE I5 8TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/walton-tamarind-ex5800-laptop,"55,550৳"
WALTON TAMARIND EX510G PRO 14-INCH FULL HD DISPLAY CORE I5 10TH GEN 8GB RAM 512GB LAPTOP,https://www.techlandbd.com/walton-tamarind-ex510g-pro-laptop,"59,990৳"
WALTON TAMARIND EX510G 14-INCH FULL HD DISPLAY CORE I5 10TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/walton-tamarind-ex510g-laptop,"59,990৳"
WALTON KARONDA GX710G PRO 15.6-INCH FULL HD 144HZ BACKLIT DISPLAY CORE I7 10 GEN 16GB RAM 512GB SSD GAMING LAPTOP WITH NVIDIA GTX 1650 4GB GRAPHICS,https://www.techlandbd.com/walton-karonda-gx710g-pro-laptop,"109,490৳"
WACOM INTUOS ART 8.5 INCH MEDIUM GRAPHICS TABLET WITH PEN & TOUCH,https://www.techlandbd.com/wacom-intuos-art-85-inch-graphics-tablet,"17,700৳"
TARGUS TSS898 15.6 INCH BUSINESS CASUAL NOTEBOOK SLIPCASE (BLACK),https://www.techlandbd.com/targus-tss898-notebook-slipcase,"1,800৳"
TARGUS TSB227AP-50 15.6-INCH ELEMENT LAPTOP BACKPACK (BLACK),https://www.techlandbd.com/targus-tsb227ap-50-laptop-backpack,"2,500৳"
TARGUS INTELLECT 15.6 INCH LAPTOP BACKPACK - BLACK/GREY,https://www.techlandbd.com/targus-intellect-laptop-backpack,"1,650৳"
TARGUS CITY GEAR 13.3 INCH LAPTOP SLEEVE CASE - BLACK,https://www.techlandbd.com/targus-city-gear-133-inch-laptop-sleeve-case-black,"1,500৳"
REALME PAD MINI 8.68 INCH HD DISPLAY 3 GB RAM 32 GB ROM 4G TABLET,https://www.techlandbd.com/realme-pad-mini-3gb-ram-tab,"20,100৳"
"RAZER BLADE 15 ADVANCED MODEL CORE I7 11TH GEN 32GB RAM RTX3080 8GB GRAPHICS 15.6"" FHD 360HZ GAMING LAPTOP",https://www.techlandbd.com/razer-blade-15-core-i7-11th-gen-gaming-laptop,"350,000৳"
MSI SUMMIT E16 FLIP A12UCT 16 INCH QHD+ 165HZ TOUCH DISPLAY CORE I7 12TH GEN LPDDR5 32GB RAM 1TB SSD 2 IN 1 GAMING LAPTOP WITH RTX 3050 MAX-Q 4GB GRAPHICS,https://www.techlandbd.com/msi-summit-e16-flip-a12uct-gaming-laptop,"245,000৳"
MSI PRESTIGE 14 A11SCX 14-INCH 4K ULTRA HD DISPLAY CORE I7 11TH GEN 16GB RAM 1TB SSD LAPTOP WITH GTX1650 MAX-Q 4GB GRAPHICS,https://www.techlandbd.com/msi-prestige-14-a11scx-laptop,"145,500৳"
MSI PRESTIGE 14 A11SB 14 INCH FULL HD DISPLAY CORE I7 11TH GEN 16GB RAM 1TB SSD LAPTOP WITH MX450 2GB GRAPHICS,https://www.techlandbd.com/msi-prestige-14-a11sb-core-i7-laptop,"134,000৳"
MSI MODERN 15 A5M 15.6 INCH FHD IPS DISPLAY RYZEN 7 5700U 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-15-a5m-ryzen-7-gaming-laptop,"83,000৳"
MSI MODERN 14 C5M 14 INCH FULL HD DISPLAY RYZEN 7 5825U 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-14-c5m-ryzen-7-laptop,"87,900৳"
MSI MODERN 14 C5M 14 INCH FULL HD DISPLAY RYZEN 5 5625U 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-14-c5m-ryzen-5-laptop,"77,900৳"
MSI MODERN 14 C12M 14 INCH FULL HD DISPLAY CORE I7 12TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-14-c12m-core-i7-laptop,"93,500৳"
MSI MODERN 14 C12M 14 INCH FULL HD DISPLAY CORE I5 12TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-14-c12m-core-i5-laptop,"84,500৳"
MSI MODERN 14 B11SB 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB SSD LAPTOP WITH NVIDIA MX450 2GB GRAPHICS (BEIGE MOUSSE),https://www.techlandbd.com/msi-modern-14-b11sb-1tb-ssd-laptop,"87,000৳"
MSI MODERN 14 B11MOU 14 INCH FULL HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-14-b11mou-core-i7-laptop,"85,500৳"
MSI MODERN 14 B11MOU 14 INCH FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-14-b11mou-core-i3-laptop,"61,000৳"
MSI MODERN 14 B11MOU 14 INCH FHD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/msi-modern-14-b11mol-i5-11th-gen-laptop-bd,"73,500৳"
MSI CREATOR M16 A12UC 16 INCH QHD+ DISPLAY CORE I7 12TH GEN 16GB RAM 512GB SSD CREATIVE LAPTOP WITH RTX 3050 4GB GRAPHICS,https://www.techlandbd.com/msi-creator-m16-a12uc-gaming-laptop,"165,500৳"
MICROSOFT SURFACE PRO 7 12.3-INCH FULL HD MULTI-TOUCH DISPLAY CORE I7 10 GEN 16GB RAM 256 GB SSD 2 IN 1 LAPTOP (BLACK),https://www.techlandbd.com/microsoft-surface-pro-7-core-i7-laptop,"135,000৳"
MARVO FN-40 LAPTOP COOLING STAND,https://www.techlandbd.com/marvo-fn-40-laptop-cooling-stand,"1,400৳"
LENOVO THINKPAD X13 13.3 INCH WUXGA DISPLAY CORE I7 11TH GEN 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/lenovo-thinkpad-x13-core-i7-laptop,"173,000৳"
LENOVO TAB M8 2ND GEN 8 INCH HD DISPLAY 2GB RAM 32GB STORAGE ANDROID TABLET,https://www.techlandbd.com/lenovo-tab-m8-2nd-2gb-gen-android-tablet,"16,500৳"
LENOVO LEGION 7 16ACHG6 16 INCH WQXGA 165HZ DISPLAY RYZEN 9 5900HX 16GB RAM 1TB SSD GAMING LAPTOP WITH RTX 3080 16GB GRAPHICS,https://www.techlandbd.com/lenovo-legion-7-16achg6-gaming-laptop,"332,500৳"
LENOVO LEGION 5I PRO 16ITH6H 16 INCH WQXGA 165HZ DISPLAY CORE I7 11TH GEN 16GB RAM 1TB SSD GAMING LAPTOP WITH RTX 3070 8GB GRAPHICS,https://www.techlandbd.com/lenovo-legion-5i-pro-16ith6h-gaming-laptop,"253,000৳"
LENOVO LEGION 5 PRO 16 INCH WQXGA 165HZ DISPLAY RYZEN 7 5800H 16GB RAM 1TB SSD GAMING LAPTOP WITH RTX 3070 8GB GRAPHICS,https://www.techlandbd.com/lenovo-legion-5-pro-ryzen-7-laptop,"205,500৳"
LENOVO LEGION 5 15ACH6H 15.6 INCH FULL HD 165HZ DISPLAY RYZEN 7 5800H 16GB RAM 512GB SSD GAMING LAPTOP WITH RTX 3060 6GB GRAPHICS,https://www.techlandbd.com/lenovo-legion-5-15ach6h-gaming-laptop,"177,000৳"
LENOVO IDEAPAD SLIM 3I 15IGL 15.6 INCH HD DISPLAY INTEL CELERON N4020 4GB RAM 256GB SSD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-3i-15igl-4gb-ram-256gb-ssd-laptop,"39,000৳"
LENOVO IDEAPAD SLIM 3I 15.6 INCH FULL HD TN DISPLAY CORE I3 10TH GEN 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/lenovo-ip-slim-3i-laptop,"48,000৳"
LENOVO IDEAPAD SLIM 3I 15.6 INCH FHD DISPLAY CORE I5 10TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i5-laptop,"57,000৳"
LENOVO IDEAPAD SLIM 3I 15.6 INCH FHD DISPLAY CORE I5 10TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-3i-core-i5-gen-8gb-ram-laptop,"57,000৳"
LENOVO IDEAPAD SLIM 3 15ALC6 15.6 INCH FULL HD DISPLAY RYZEN 5 5500U 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-slim-3-15alc6-laptop,"71,000৳"
LENOVO IDEAPAD GAMING 3I 15IHU 15.6 INCH FULL HD 120HZ DISPLAY CORE I7 11TH GEN 16GB RAM 1TB HDD 256GB SSD LAPTOP WITH GTX 1650 4GB GRAPHICS,https://www.techlandbd.com/lenovo-ideapad-gaming-3i-15ihu-laptop,"136,000৳"
LENOVO IDEAPAD 3-15 INTEL I5 11TH GEN 15.6 INCH FULL HD DISPLAY 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-3-15-intel-i5-11th-gen-laptop,"62,000৳"
LENOVO IDEAPAD 3 15.6 INCH FULL HD DISPLAY RYZEN 7 5700U 8GB RAM 512GB SSD LAPTOP (ARCTIC GREY),https://www.techlandbd.com/lenovo-ideapad-3-ryzen-7-5700u-laptop-grey,"77,500৳"
LENOVO IDEAPAD 3 14 INCH FHD DISPLAY INTEL CELERON N4020 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/lenovo-ideapad-3-15igl05-laptop,"34,000৳"
KINGSTON VALUE RAM 8GB DDR4 2666MHZ LAPTOP RAM,https://www.techlandbd.com/kingston-value-ram-8gb-ddr4-2666mhz-laptop-ram,"3,100৳"
KINGSTON VALUE RAM 4GB DDR4 3200MHZ LAPTOP RAM,https://www.techlandbd.com/kingston-ram-4gb-3200mhz-laptop-ram,"2,150৳"
KINGSTON VALUE RAM 4GB DDR4 2666MHZ LAPTOP RAM,https://www.techlandbd.com/kingston-ram-4gb-2666mhz-laptop-ram,"2,100৳"
KINGSTON VALUE RAM 16GB DDR4 3200MHZ LAPTOP RAM,https://www.techlandbd.com/kingston-value-ram-16gb-ddr4-3200mhz-,"6,500৳"
HUAWEI MATEBOOK D15 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 256GB SSD LAPTOP,https://www.techlandbd.com/huawei-matebook-d15-core-i3-laptop,"63,500৳"
HUAWEI MATEBOOK D15 15.6 INCH FHD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/huawei-matebook-d15-core-i5-laptop,"78,000৳"
HP PROBOOK 450 G8 15.6-INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX 450 2GB GRAPHICS,https://www.techlandbd.com/hp-probook-450-g8-i5-laptop,"87,000৳"
HP PAVILION 15-EH1890AU 15.6 INCH FHD DISPLAY RYZEN 5 5500U 8GB RAM 512GB SSD WINDOWS 11 LAPTOP,https://www.techlandbd.com/hp-pavilion-15-eh1890au-laptop,"78,000৳"
HP PAVILION 14-DV0066TU 14-INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/hp-14-dv0066tu-laptop,"77,000৳"
HP 250 G8 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/hp-250-g8-core-i5-laptop,"72,000৳"
HP 250 G8 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/hp-250-g8-i3-laptop,"58,500৳"
HP 240 G8 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/hp-240-g8-core-i5-1tb-laptop,"69,000৳"
HP 15S-FQ2597TU 15.6 INCH FULL HD DISPLAY I3 11TH GEN 8GB RAM 256GB SSD LAPTOP,https://www.techlandbd.com/hp-15s-fq2597tu-laptop,"59,000৳"
HP 15S-DU3560TU 15.6 INCH FULL HD I3 11TH GEN 8GB RAM 1 TB HDD LAPTOP,https://www.techlandbd.com/hp-15s-du3560tu-laptop,"57,000৳"
HP 15S-DU3039TX 15.6 INCH FULL HD DISPLAY I5 11TH GEN 8GB RAM 1TB HDD LAPTOP WITH 2 GB MX450 GRAPHICS,https://www.techlandbd.com/hp-15s-du3039tx-laptop,"78,890৳"
HP 15S-DU1117TU 15.6 INCH HD DISPLAY INTEL PENTIUM 5030 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/hp-15s-du1117tu-laptop,"40,500৳"
HP 15S-DU1086TU 15.6-INCH FULL HD DISPLAY INTEL CELERON N4020 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/hp-15s-du1086tu-intel-celeron-n4020-laptop,"39,500৳"
DELL VOSTRO 15 3510 15.6 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX350 2GB GRAPHICS,https://www.techlandbd.com/dell-vostro-15-3510-core-i5-laptop,"91,500৳"
DELL VOSTRO 15 3500 15.6 INCH FULL HD DISPLAY CORE I3 11TH GEN 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/dell-vostro-15-3500-core-i3-laptop,"51,000৳"
DELL VOSTRO 14 3400 14 INCH HD DISPLAY CORE I3 11TH GEN 4GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/dell-vostro-14-3400-laptop,"50,000৳"
DELL LATITUDE 3420 14 INCH FULL HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP WITH MX350 2GB GRAPHICS,https://www.techlandbd.com/dell-latitude-3420-core-i7-laptop,"114,000৳"
DELL LATITUDE 3420 14 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/dell-latitude-3420-core-i5-laptop,"90,500৳"
DELL INSPIRON 15 5510 15.6 INCH FULL HD DISPLAY CORE I7 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/dell-inspiron-15-5510-core-i7-laptop,"101,000৳"
DELL INSPIRON 15 5510 15.6 INCH FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/dell-inspiron-15-5510-core-i5-11th-gen-laptop,"86,500৳"
DELL INSPIRON 15 3511 15.6 FULL HD DISPLAY CORE I5 11TH GEN 8GB RAM 1TB HDD LAPTOP,https://www.techlandbd.com/dell-inspiron-15-3511-core-i5-laptop,"68,000৳"
DEEPCOOL SE460 PORTABLE LAPTOP STAND,https://www.techlandbd.com/deepcool-se460-portable-laptop-stand,"2,200৳"
BASEUS SUDD-2G LET’S GO MESH PORTABLE LAPTOP STAND – WHITE,https://www.techlandbd.com/baseus-sudd-2g-laptop-stand,"2,000৳"
AVITA LIBER V 14-INCH FULL HD DISPLAY CORE I7 10TH GEN 16GB RAM 1TB SSD LAPTOP (PEARL WHITE),https://www.techlandbd.com/avita-liber-v-i7-10th-gen-laptop-pearl-white,"90,990৳"
AVITA LIBER V 14-INCH FULL HD DISPLAY CORE I7 10TH GEN 16GB RAM 1TB SSD LAPTOP (CHAMPAGNE GOLD),https://www.techlandbd.com/avita-liber-v-i7-10th-gen-laptop-champagne-gold,"89,000৳"
ASUS ZENBOOK FLIP 14 OLED UM3402YA 14.0-INCH TOUCH DISPLAY RYZEN 7 5825U 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-zenbook-14-oled-um3402ya-ryzen-7-laptop,"140,000৳"
ASUS ZENBOOK FLIP 14 OLED UM3402YA 14.0-INCH TOUCH DISPLAY RYZEN 5 5625U 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-zenbook-14-oled-um3402ya-laptop,"139,500৳"
ASUS ZENBOOK DUO UX482EG 14 INCH FHD TOUCH SCREEN DUAL DISPLAY CORE I7 11TH GEN 16GB RAM 1TB SSD MX 450 2GB GRAPHICS LAPTOP,https://www.techlandbd.com/asus-zenbook-duo-ux482eg-i7-laptop,"185,000৳"
ASUS ZENBOOK DUO UX482EA 14 INCH FULL HD TOUCH SCREEN DUAL DISPLAY CORE I7 11TH GEN 16GB RAM 512GB SSD LAPTOP,https://www.techlandbd.com/asus-zenbook-duo-ux482ea-i7-512ssd-laptop,"174,000৳"
ASUS ZENBOOK DUO UX481FA 14 INCH CORE I7 10TH GEN 8GB RAM 512GB SSD BACKLIT KEYBOARD IR CAM DUAL DISPLAY LAPTOP,https://www.techlandbd.com/asus-zenbook-pro-481fa-core-i7-10th-gen-laptop,"155,000৳"
ASUS ZENBOOK 14 UX435EAL 14 INCH FULL HD BACKLIT DISPLAY CORE I5 11TH GEN 8GB RAM 1TB SSD LAPTOP,https://www.techlandbd.com/asus-zenbook-14-ux435eal-core-i5-laptop,"115,000৳"
